lyžarskou	l I Z a r s k o_u
lyžarškou	l I Z a r S k o_u
lyžařska	l I Z a P\ s k a
lyžováný	l I Z o v a: n i:
lépé	l e: p e:
létá	l e: t a:
líde	l i: d e
lídi	l i: J\ I
lídmi	l i: d m I
lídmí	l i: d m i:
lídé	l i: d e:
lídí	l i: J\ i:
lísty	l i: s t I
líteratura	l i: t e r a t u r a
líteraturu	l i: t e r a t u r u
líší	l i: S i:
lěto	l j e t o
lětě	l j e c e
ma	m a
maji	m a j I
majítelech	m a j i: t e l e x
maksimalně	m a k s I m a l J e
maleho	m a l e h\ o
mali	m a l I
malo	m a l o
maly	m a l I
malá	m a l a:
mam	m a m
mame	m a m e
mamotazky	m a m o t a z k I
mamy	m a m I
manažér	m a n a Z e: r
manžěla	m a n Z j e l a
mate	m a t e
material	m a t e r I a l
mateřčina	m a t e P\ t_S I n a
mathematiky	m a t h\ e m a c I k I
matimatice	m a c I m a c I t_s e
maturítní	m a t u r i: t J i:
maš	m a S
me	m e
medialním	m e J\ I a l J i: m
meho	m e h\ o
mej	m e j
melí	m e l i:
mem	m e m
meně	m e J e
mesice	m e s I t_s e
mesto	m e s t o
mezilidskich	m e z I l I d s k I x
mezí	m e z i:
miesto	m I e s t o
mila	m I l a
mini-sukne	m I J I s u k n e
minimalně	m I J I m a l J e
minuly	m I n u l I
mislým	m I s l i: m
mist	m I s t
misto	m I s t o
mistě	m I s c e
mit	m I t
mladi	m= l a J\ I
mladycn	m= l a d I t_s n
mladši	m= l a d S I
mluvi	m= l u v I
mluvít	m= l u v i: t
mládí	m= l a: J\ i:
mládý	m= l a: d i:
mládých	m= l a: d i: x
mlůvit	m= l u: v I t
mnohokrat	m= n o h\ o k r a t
mnohym	m= n o h\ I m
mnohém	m= n o h\ e: m
mnohó	m= n o h\ o:
mnóho	m= n o: h\ o
mněl	m= n j e l
moc	m o t_s
mockrat	m o t_s k r a t
modernícho	m o d e r J i: x o
modní	m o d J i:
mody	m o d I
mohla	m o h\ l a
mohly	m o h\ l I
mojé	m o j e:
motivovanejší	m o c I v o v a n e j S i:
mozne	m o z n e
mozností	m o z n o s c i:
mozná	m o z n a:
mozné	m o z n e:
mozně	m o z J e
mořskí	m o P\ s k i:
možna	m o Z n a
možne	m o Z n e
možnosti	m o Z n o s c I
možností	m o Z n o s c i:
muj	m u j
museji	m u s e j I
museš	m u s e S
musi	m u s I
musim	m u s I m
musime	m u s I m e
muz	m u s
muze	m u z e
muzů	m u z u:
mušežmě	m u S e Z m J e
muže	m u Z e
mužeme	m u Z e m e
mužes	m u Z e s
mužete	m u Z e t e
mužeš	m u Z e S
mužne	m u Z n e
mužou	m u Z o_u
mužu	m u Z u
mylila	m I l I l a
mylit	m I l I t
mynuleho	m I n u l e h\ o
mysli	m I s l I
myslim	m I s l I m
myslíla	m I s l i: l a
myšlet	m I S l e t
máji	m a: j I
májí	m a: j i:
mála	m a: l a
mám	m a: m
máminka	m a: m I N k a
más	m a: s
másíme	m a: s i: m e
mátka	m a: t k a
mátky	m a: t k I
mí	m i:
míli	m i: l I
mílost	m i: l o s t
mílou	m i: l o_u
mílého	m i: l e: h\ o
mím	m i: m
mín	m i: n
mínulý	m i: n u l i:
mý	m i:
mýslenka	m i: s l e N k a
mýslet	m i: s l e t
mýsli	m i: s l I
mýslit	m i: s l I t
mýslím	m i: s l i: m
mýšlenku	m i: S l e N k u
mě	m J e
mělby	m J e l b I
mělibychom	m J e l I b I x o m
mělí	m J e l i:
měm	m J e m
měne	m J e n e
měsic	m J e s I t_s
měsica	m J e s I t_s a
měsice	m J e s I t_s e
měsiců	m J e s I t_s u:
měste	m J e s t e
městké	m J e s t k e:
město	m J e s t o
městá	m J e s t a:
mů	m u:
můsi	m u: s I
můsí	m u: s i:
můsím	m u: s i: m
můze	m u: z e
můzem	m u: z e m
můzeš	m u: z e S
můzu	m u: z u
můž	m u: S
můžes	m u: Z e s
mˇaš	m a S
na	n a
nabidka	n a b I d k a
nabidkou	n a b I d k o_u
nabidku	n a b I d k u
nabidla	n a b I d l a
nabidne	n a b I d n e
nabitnout	n a b I t n o_u t
nabízete	n a b i: z e t e
nabízi	n a b i: z I
nabřeži	n a b P\ e Z I
nadavaji	n a d a v a j I
nadmorskou	n a d m o r s k o_u
nadobi	n a d o b I
nadrazi	n a d r a z I
nadraži	n a d r a Z I
nadraží	n a d r a Z i:
nadráží	n a d r a: Z i:
nahodou	n a h\ o d o_u
naidu	n a I d u
najit	n a j I t
najvic	n a j v I t_s
naladu	n a l a d u
nalezt	n a l e z t
nam	n a m
nami	n a m I
namáhavy	n a m a: h\ a v I
naopák	n a o p a: k
napad	n a p a t
napadem	n a p a d e m
napis	n a p I s
napišeš	n a p I S e S
napišu	n a p I S u
napsala	n a p s a l a
napsát	n a p s a: t
napíseš	n a p i: s e S
napíš	n a p i: S
napíšte	n a p i: S t e
napřiklad	n a p Q\ I k l a t
narodi	n a r o J\ I
narodíl	n a r o J\ i: l
narožení	n a r o Z e J i:
naroženín	n a r o Z e J i: n
nas	n a s
nase	n a s e
nasi	n a s I
nasich	n a s I x
naspět	n a s p j e t
nastěvuje	n a s c e v u j e
nasí	n a s i:
naučili	n a_u t_S I l I
naučíla	n a_u t_S i: l a
naučít	n a_u t_S i: t
navstivit	n a v s c I v I t
navstívim	n a v s c i: v I m
navstívit	n a v s c i: v I t
navstěvujes	n a v s c e v u j e s
navstěvuju	n a v s c e v u j u
navštevovát	n a v S t e v o v a: t
navštevě	n a v S t e v j e
navštěva	n a v S c e v a
navštěvu	n a v S c e v u
nazo	n a z o
nazor	n a z o r
nazoru	n a z o r u
nazorý	n a z o r i:
nazorů	n a z o r u:
naúčit	n a u: t_S I t
naš	n a S
našého	n a S e: h\ o
našém	n a S e: m
ne	n e
nebo	n e b o
nebydléli	n e b I d l e: l I
nechtejí	n e x t e j i:
nechtela	n e x t e l a
nechtěji	n e x c e j I
necitím	n e t_s I c i: m
neco	n e t_s o
nedokazal	n e d o k a z a l
nedokazaly	n e d o k a z a l I
nedostané	n e d o s t a n e:
nedívam	n e J\ i: v a m
neho	n e h\ o
nej	n e j
nejake	n e j a k e
nejakem	n e j a k e m
nejakoho	n e j a k o h\ o
nejakou	n e j a k o_u
nejaky	n e j a k I
nejaká	n e j a k a:
nejaké	n e j a k e:
nejakého	n e j a k e: h\ o
nejakú	n e j a k u:
nejaký	n e j a k i:
nejbližši	n e j b l I Z S I
nejblížších	n e j b l i: Z S i: x
nejblížšího	n e j b l i: Z S i: h\ o
nejduležitejši	n e j d u l e Z I t e j S I
nejduležitejší	n e j d u l e Z I t e j S i:
nejduležitější	n e j d u l e Z I c e j S i:
nejdřiv	n e j d P\ I f
nejdřívé	n e j d P\ i: v e:
nejdůležitejši	n e j d u: l e Z I t e j S I
nejdůležitejší	n e j d u: l e Z I t e j S i:
nejdůležitěší	n e j d u: l e Z I c e S i:
nejdůležítějši	n e j d u: l e Z i: c e j S I
nejdůležítější	n e j d u: l e Z i: c e j S i:
nejkrasnejsí	n e j k r a s n e j s i:
nejlepe	n e j l e p e
nejlepé	n e j l e p e:
nejlepši	n e j l e p S I
nejnakážlivější	n e j n a k a: Z l I v j e j S i:
nejradiěji	n e j r a J\ I j e j I
nejvetši	n e j v e t S I
nejvyznamnější	n e j v I z n a m J e j S i:
nejvzdelanejši	n e j v z d e l a n e j S I
největšich	n e j v j e t S I x
nejákym	n e j a: k I m
nejčasteji	n e j t_S a s t e j I
nekaždy	n e k a Z d I
nekaždý	n e k a Z d i:
nekolik	n e k o l I k
nekterými	n e k t e r i: m I
nekteří	n e k t e P\ i:
nelibi	n e l I b I
nema	n e m a
nemaji	n e m a j I
nemam	n e m a m
nemaš	n e m a S
nemit	n e m I t
nemocna	n e m o t_s n a
nemusi	n e m u s I
nemuže	n e m u Z e
nemužeme	n e m u Z e m e
nemužete	n e m u Z e t e
nemužou	n e m u Z o_u
nemužu	n e m u Z u
nemčině	n e m t_S I J e
nemůsí	n e m u: s i:
nemůze	n e m u: z e
nemůzu	n e m u: z u
nenahrádi	n e n a h\ r a: J\ I
nenajit	n e n a j I t
nenapisala	n e n a p I s a l a
neni	n e J I
neobejdéme	n e o b e j d e: m e
neobéjdeme	n e o b e: j d e m e
nepečujicí	n e p e t_S u j I t_s i:
neplátí	n e p l a: c i:
nepodívalí	n e p o J\ i: v a l i:
nepomatovala	n e p o m a t o v a l a
neposluchaji	n e p o s l u x a j I
nepotřebovát	n e p o t Q\ e b o v a: t
nepoužiji	n e p o_u Z I j I
nepřijemná	n e p Q\ I j e m n a:
nepřijemně	n e p Q\ I j e m J e
nepříde	n e p Q\ i: d e
nepříjít	n e p Q\ i: j i: t
nereálna	n e r e a: l n a
nervozná	n e r v o z n a:
nervozní	n e r v o z J i:
nespravne	n e s p r a v n e
nespravný	n e s p r a v n i:
nest	n e s t
nestači	n e s t a t_S I
nesšastny	n e s S a s t n I
nesťastný	n e s c a s t n i:
netyká	n e t I k a:
neudelá	n e_u d e l a:
neuděla	n e_u J\ e l a
neudělame	n e_u J\ e l a m e
neuděláté	n e_u J\ e l a: t e:
neumila	n e_u m I l a
neuplné	n e_u p l= n e:
neustale	n e_u s t a l e
neustalé	n e_u s t a l e:
neuvídí	n e_u v i: J\ i:
neuvídíme	n e_u v i: J\ i: m e
nevadi	n e v a J\ I
neveřím	n e v e P\ i: m
nevi	n e v I
nevidim	n e v I J\ I m
nevidṙží	n e v I d Z i:
nevim	n e v I m
nevydeláš	n e v I d e l a: S
nevyděla	n e v I J\ e l a
nevyhody	n e v I h\ o d I
nevídí	n e v i: J\ i:
nevídíme	n e v i: J\ i: m e
nevýspělých	n e v i: s p j e l i: x
nevždycky	n e v Z d I t_s k I
nezaleží	n e z a l e Z i:
nezamená	n e z a m e n a:
nezapomnout	n e z a p o m n o_u t
nezavidí	n e z a v I J\ i:
nezbytne	n e z b I t n e
nezbyvá	n e z b I v a:
neziskáme	n e z I s k a: m e
neznamena	n e z n a m e n a
neznamenájy	n e z n a m e n a: j I
neznamích	n e z n a m i: x
neznájí	n e z n a: j i:
nečem	n e t_S e m
nečim	n e t_S I m
nečím	n e t_S i: m
nešťastého	n e S c a s t e: h\ o
ni	J I
nim	J I m
nimž	J I m S
ničim	J I t_S I m
niž	J I S
normalní	n o r m a l J i:
normalně	n o r m a l J e
norský	n o r s k i:
nouzí	n o_u z i:
nove	n o v e
novinach	n o v I n a x
novych	n o v I x
novymí	n o v I m i:
nríšel	n r i: S e l
nudi	n u J\ I
nutne	n u t n e
nutít	n u c i: t
ná	n a:
nádraži	n a: d r a Z I
náproti	n a: p r o c I
národilá	n a: r o J\ I l a:
národit	n a: r o J\ I t
nárození	n a: r o z e J i:
náse	n a: s e
náše	n a: S e
náši	n a: S I
né	n e:
némocná	n e: m o t_s n a:
níc	J i: t_s
ních	J i: x
níkde	J i: g d e
níkdo	J i: g d o
níkdy	J i: g d I
ním	J i: m
níma	J i: m a
ními	J i: m I
nóva	n o: v a
něcím	J e t_s i: m
nějaka	J e j a k a
nějake	J e j a k e
nějakeho	J e j a k e h\ o
nějaky	J e j a k I
nějlepším	J e j l e p S i: m
několikrat	J e k o l I k r a t
několík	J e k o l i: k
někteři	J e k t e P\ I
někám	J e k a: m
někí	J e k i:
někím	J e k i: m
němocní	J e m o t_s J i:
něčém	J e t_S e: m
nǐch	n x
o	o
obdobi	o b d o b I
obejit	o b e j I t
objevíly	o b j e v i: l I
oblec	o b l e t_s
oblecení	o b l e t_s e J i:
oblect	o b l e t_s t
oblekají	o b l e k a j i:
oblekat	o b l e k a t
oblekne	o b l e k n e
obleknout	o b l e k n o_u t
obleknu	o b l e k n u
obleká	o b l e k a:
oblečeni	o b l e t_S e J I
oblečenim	o b l e t_S e J I m
oblibene	o b l I b e n e
oblibené	o b l I b e n e:
oblibenějsim	o b l I b e J e j s I m
oblivenejší	o b l I v e n e j S i:
obličenim	o b l I t_S e J I m
obličení	o b l I t_S e J i:
obličenů	o b l I t_S e n u:
oblásti	o b l a: s c I
obojí	o b o j i:
obratít	o b r a c i: t
obrazku	o b r a z k u
obražky	o b r a Z k I
obrácím	o b r a: t_s i: m
obsázovat	o b s a: z o v a t
obvikle	o b v I k l e
obyjit	o b I j I t
obytnem	o b I t n e m
obyvatele	o b I v a t e l e
obyčejneho	o b I t_S e j n e h\ o
obzlvašt	o b z l= v a S t
občás	o b t_S a: s
obědnat	o b j e d n a t
obův	o b u: f
oceňujé	o t_s e J u j e:
odehrava	o d e h\ r a v a
odev	o d e f
odevsdala	o d e v s d a l a
odjdou	o d j d o_u
odjědu	o d j j e d u
odmitnutí	o d m I t n u c i:
odpolednu	o d p o l e d n u
odpoledné	o d p o l e d n e:
odpověd	o d p o v j e t
odpovědne	o d p o v j e d n e
odpočiva	o d p o t_S I v a
odpočivaj	o d p o t_S I v a j
odpočivaji	o d p o t_S I v a j I
odpočivají	o d p o t_S I v a j i:
odpočival	o d p o t_S I v a l
odpočivam	o d p o t_S I v a m
odpočivaní	o d p o t_S I v a J i:
odpočivat	o d p o t_S I v a t
odpočivá	o d p o t_S I v a:
odpočnout	o d p o t_S n o_u t
odpočívaji	o d p o t_S i: v a j I
odprácovavat	o d p r a: t_s o v a v a t
odstinu	o d s c I n u
odstiny	o d s c I n I
odvěka	o d v j e k a
oděva	o J\ e v a
ohiňěk	o h\ I J j e k
okamžík	o k a m Z i: k
oní	o J i:
oníbudou	o J i: b u d o_u
opravdovych	o p r a v d o v I x
opustime	o p u s c I m e
opuští	o p u S c i:
oslávíme	o s l a: v i: m e
osmileteho	o s m I l e t e h\ o
osobí	o s o b i:
ostatni	o s t a t J I
ostátních	o s t a: t J i: x
otazek	o t a z e k
otazka	o t a z k a
otazku	o t a z k u
otazky	o t a z k I
otažku	o t a Z k u
otravujici	o t r a v u j I t_s I
ovl-ambiguous-vnjuje	o v l= a m b I g u o_u s v n j u j e
ovlivneny	o v l I v n e n I
oznamil	o z n a m I l
očekavat	o t_S e k a v a t
očekávana	o t_S e k a: v a n a
ošklívé	o S k l i: v e:
padesatt	p a d e s a t
pameť	p a m e c
památkamí	p a m a: t k a m i:
pana	p a n a
pani	p a J I
panové	p a n o v e:
par	p a r
parkovište	p a r k o v I S t e
parkovíšti	p a r k o v i: S c I
patRe	p a t r e
patek	p a t e k
patku	p a t k u
patý	p a t i:
pekny	p e k n I
pekné	p e k n e:
pekně	p e k J e
peniz	p e J I s
peniza	p e J I z a
penize	p e J I z e
peniže	p e J I Z e
penízé	p e J i: z e:
penězěnky	p e J e z j e N k I
perfectní	p e r f e t_s t J i:
pilny	p I l n I
pirvní	p I r v J i:
piseš	p I s e S
pisku	p I s k u
pisničky	p I s J I t_S k I
piti	p I c I
pišeš	p I S e S
pišou	p I S o_u
pišu	p I S u
planovat	p l a n o v a t
planuješ	p l a n u j e S
planujou	p l a n u j o_u
planuju	p l a n u j u
plany	p l a n I
plati	p l a c I
platít	p l a c i: t
plavi	p l a v I
plať	p l a c
plaž	p l a S
plaži	p l a Z I
pobavít	p o b a v i: t
pocasí	p o t_s a s i:
pochazi	p o x a z I
pochazí	p o x a z i:
pochazím	p o x a z i: m
pochvalen	p o x v a l e n
podceńovat	p o d t_s e o v a t
podivat	p o J\ I v a t
podiváme	p o J\ I v a: m e
podlě	p o d l j e
podminkou	p o d m I N k o_u
podminkách	p o d m I N k a: x
podminký	p o d m I N k i:
podnebi	p o d n e b I
podobne	p o d o b n e
podpadkem	p o d p a d k e m
podporovalí	p o d p o r o v a l i:
podporovát	p o d p o r o v a: t
podpořujepodpořuje	p o d p o P\ u j e p o d p o P\ u j e
podstate	p o d s t a t e
pohadku	p o h\ a d k u
pohledam	p o h\ l e d a m
pojedů	p o j e d u:
pokládaš	p o k l a: d a S
pokojí	p o k o j i:
pokračovála	p o k r a t_S o v a: l a
pokračuvat	p o k r a t_S u v a t
pokud	p o k u t
politicy	p o l I c I t_s I
pomachat	p o m a x a t
pomaha	p o m a h\ a
pomahají	p o m a h\ a j i:
pomahalí	p o m a h\ a l i:
pomahat	p o m a h\ a t
pomahá	p o m a h\ a:
pomuže	p o m u Z e
pomužou	p o m u Z o_u
pomáha	p o m a: h\ a
pomáhažakům	p o m a: h\ a Z a k u: m
pomálu	p o m a: l u
pomóhl	p o m o: h\ l=
poněvaď	p o J e v a c
popovídát	p o p o v i: d a: t
popularitá	p o p u l a r I t a:
poradít	p o r a J\ i: t
porovnávát	p o r o v n a: v a: t
porozumněla	p o r o z u m J e l a
porádit	p o r a: J\ I t
porádné	p o r a: d n e:
posilala	p o s I l a l a
posilat	p o s I l a t
poskitne	p o s k I t n e
posledny	p o s l e d n I
posleš	p o s l e S
posloucha	p o s l o_u x a
posluchat	p o s l u x a t
pospíchame	p o s p i: x a m e
postavít	p o s t a v i: t
postgradual	p o s t g r a d u a l
postgradualný	p o s t g r a d u a l n i:
posílam	p o s i: l a m
potesili	p o t e s I l I
potiže	p o c I Z e
potkávam	p o t k a: v a m
potrebovala	p o t r e b o v a l a
potrebovat	p o t r e b o v a t
potrebuje	p o t r e b u j e
potrebuju	p o t r e b u j u
potrva	p o t r= v a
potřebuji	p o t Q\ e b u j I
potřebujéme	p o t Q\ e b u j e: m e
pouzívají	p o_u z i: v a j i:
použivaji	p o_u Z I v a j I
použivají	p o_u Z I v a j i:
použivame	p o_u Z I v a m e
používa	p o_u Z i: v a
používát	p o_u Z i: v a: t
povidaji	p o v I d a j I
povolaní	p o v o l a J i:
povídát	p o v i: d a: t
pozdeji	p o z d e j I
pozdně	p o z d J e
pozdravý	p o z d r a v i:
pozdějí	p o z J\ e j i:
poznalí	p o z n a l i:
poznavam	p o z n a v a m
poznavá	p o z n a v a:
poznaváme	p o z n a v a: m e
poznaš	p o z n a S
poználi	p o z n a: l I
poznás	p o z n a: s
poznát	p o z n a: t
poznávát	p o z n a: v a: t
pozvani	p o z v a J I
pozvanku	p o z v a N k u
pozvaní	p o z v a J i:
pozváni	p o z v a: J I
počasi	p o t_S a s I
počit	p o t_S I t
počitat	p o t_S I t a t
počitače	p o t_S I t a t_S e
počitačem	p o t_S I t a t_S e m
počitači	p o t_S I t a t_S I
počitačům	p o t_S I t a t_S u: m
pořad	p o P\ a t
pořadku	p o P\ a d k u
pořadně	p o P\ a d J e
pořidíla	p o P\ I J\ i: l a
pořizovaní	p o P\ I z o v a J i:
pořátku	p o P\ a: t k u
požadávkách	p o Z a d a: v k a: x
poždeji	p o Z d e j I
poždě	p o Z J\ e
pra	p r a
prace	p r a t_s e
praceschopná	p r a t_s e s x o p n a:
praci	p r a t_s I
pracovál	p r a t_s o v a: l
pracé	p r a t_s e:
prací	p r a t_s i:
pracóvat	p r a t_s o: v a t
pratele	p r a t e l e
pravdive	p r a v J\ I v e
pravdu	p r a v d u
pravděbodobně	p r a v J\ e b o d o b J e
pravit	p r a v I t
pravnici	p r a v J I t_s I
pravníckou	p r a v J i: t_s k o_u
pravo	p r a v o
pravě	p r a v j e
prazdninové	p r a z d J I n o v e:
prazdninovéch	p r a z d J I n o v e: x
prazdninách	p r a z d J I n a: x
predevším	p r e d e v S i: m
predměty	p r e d m J e t I
predpoklady	p r e d p o k l a d I
predu	p r e d u
premie	p r e m I e
prepsat	p r e p s a t
pres	p r e s
pretože	p r e t o Z e
pribeh	p r I b e x
pridat	p r I d a t
prijdu	p r I j d u
prijemné	p r I j e m n e:
prijet	p r I j e t
prinášet	p r I n a: S e t
pripadů	p r I p a d u:
pripravení	p r I p r a v e J i:
prisloví	p r I s l o v i:
pritele	p r I t e l e
privatní	p r I v a t J i:
privní	p r I v J i:
pro	p r o
probihá	p r o b I h\ a:
problem	p r o b l e m
problemu	p r o b l e m u
problemy	p r o b l e m I
problemů	p r o b l e m u:
problemům	p r o b l e m u: m
probíha	p r o b i: h\ a
proc	p r o t_s
process	p r o t_s e s
prochazku	p r o x a z k u
prochazky	p r o x a z k I
profesionalní	p r o f e s I o n a l J i:
prohazku	p r o h\ a z k u
prohližet	p r o h\ l I Z e t
prominte	p r o m I n t e
promněnami	p r o m J e n a m I
promóvat	p r o m o: v a t
pronajatem	p r o n a j a t e m
prosim	p r o s I m
prospěrují	p r o s p j e r u j i:
prostredki	p r o s t r e d k I
proto	p r o t o
protoze	p r o t o z e
protože	p r o t o Z e
provadet	p r o v a d e t
proč	p r o t_S
prožíju	p r o Z i: j u
prožílá	p r o Z i: l a:
prožíva	p r o Z i: v a
prumyslů	p r u m I s l u:
prve	p r= v e
prvnima	p r= v J I m a
pryrodu	p r I r o d u
práci	p r a: t_s I
prácovat	p r a: t_s o v a t
prácovní	p r a: t_s o v J i:
prácuje	p r a: t_s u j e
prácuji	p r a: t_s u j I
prácuju	p r a: t_s u j u
prácí	p r a: t_s i:
práles	p r a: l e s
prásdninam	p r a: s d J I n a m
práteli	p r a: t e l I
prátelství	p r a: t e l s t v i:
právda	p r a: v d a
právdu	p r a: v d u
právnik	p r a: v J I k
právnikem	p r a: v J I k e m
prázdninove	p r a: z d J I n o v e
prázdninovem	p r a: z d J I n o v e m
prázdnymi	p r a: z d n I m I
príjet	p r i: j e t
prírodu	p r i: r o d u
prísloví	p r i: s l o v i:
prítele	p r i: t e l e
príšel	p r i: S e l
prěd	p r j e t
prěslo	p r j e s l o
pržet	p r= Z e t
psat	p s a t
psichologie	p s I x o l o g I e
psá	p s a:
pujde	p u j d e
pujdu	p u j d u
pádesatkrát	p a: d e s a t k r a: t
pák	p a: k
pártner	p a: r t n e r
péníze	p e: J i: z e
pílně	p i: l J e
pěkne	p j e k n e
pěknie	p j e k J I e
pěkny	p j e k n I
pěty	p j e t I
pŘidou	p I d o_u
přatela	p Q\ a t e l a
přatelami	p Q\ a t e l a m I
přatele	p Q\ a t e l e
přatelem	p Q\ a t e l e m
přatelskym	p Q\ a t e l s k I m
přatelstvi	p Q\ a t e l s t v I
přatelství	p Q\ a t e l s t v i:
přatelsčí	p Q\ a t e l s t_S i:
přatelé	p Q\ a t e l e:
přatelí	p Q\ a t e l i:
přatéle	p Q\ a t e: l e
přecházime	p Q\ e x a: z I m e
přecíst	p Q\ e t_s i: s t
předavat	p Q\ e d a v a t
předevšim	p Q\ e d e v S I m
předmetu	p Q\ e d m e t u
předstáva	p Q\ e d s t a: v a
přejes	p Q\ e j e s
překladala	p Q\ e k l a d a l a
překvapění	p Q\ e k v a p j e J i:
přemyslet	p Q\ e m I s l e t
přemysli	p Q\ e m I s l I
přemyšlejících	p Q\ e m I S l e j i: t_s i: x
přemyšlelá	p Q\ e m I S l e l a:
přemyšlet	p Q\ e m I S l e t
přemyšlám	p Q\ e m I S l a: m
přemyšlí	p Q\ e m I S l i:
přesne	p Q\ e s n e
přesvjedčení	p Q\ e s v j e d t_S e J i:
převažne	p Q\ e v a Z n e
přežíl	p Q\ e Z i: l
při	p Q\ I
přibeh	p Q\ I b e x
přibuzným	p Q\ I b u z n i: m
přichazet	p Q\ I x a z e t
přiele	p Q\ I e l e
přihlašku	p Q\ I h\ l a S k u
přijdéš	p Q\ I j d e: S
přijděs	p Q\ I j J\ e s
přijed	p Q\ I j e t
přijedes	p Q\ I j e d e s
přijemné	p Q\ I j e m n e:
přijemá	p Q\ I j e m a:
přijimací	p Q\ I j I m a t_s i:
přijimám.Pošli	p Q\ I j I m a: m p o S l I
přijit	p Q\ I j I t
přijiždí	p Q\ I j I Z J\ i:
přijmají	p Q\ I j m a j i:
přijt	p Q\ I j t
přijét	p Q\ I j e: t
přijědu	p Q\ I j j e d u
přiklad	p Q\ I k l a t
přikvápeni	p Q\ I k v a: p e J I
přiležitost	p Q\ I l e Z I t o s t
přinaši	p Q\ I n a S I
přinaší	p Q\ I n a S i:
přinest	p Q\ I n e s t
přinásíme	p Q\ I n a: s i: m e
připadlo	p Q\ I p a d l o
připadě	p Q\ I p a J\ e
připrava	p Q\ I p r a v a
připravenejší	p Q\ I p r a v e n e j S i:
připravou	p Q\ I p r a v o_u
připrávné	p Q\ I p r a: v n e:
přirodou	p Q\ I r o d o_u
přirodu	p Q\ I r o d u
přislovce	p Q\ I s l o v t_s e
přislovi	p Q\ I s l o v I
přislovim	p Q\ I s l o v I m
přislovu	p Q\ I s l o v u
přisloví	p Q\ I s l o v i:
přislovím	p Q\ I s l o v i: m
přislušníky	p Q\ I s l u S J i: k I
přisti	p Q\ I s c I
přitel	p Q\ I t e l
přitele	p Q\ I t e l e
přitelem	p Q\ I t e l e m
přitelkini	p Q\ I t e l k I J I
přitelkyni	p Q\ I t e l k I J I
přitelkýní	p Q\ I t e l k i: J i:
přitelskímpozdravem	p Q\ I t e l s k i: m p o z d r a v e m
přitomen	p Q\ I t o m e n
přišti	p Q\ I S c I
přiští	p Q\ I S c i:
přištý	p Q\ I S t i:
přkvapení	p Q\ k v a p e J i:
přo	p Q\ o
přsně	p Q\ s J e
přáni	p Q\ a: J I
přátele	p Q\ a: t e l e
přátelske	p Q\ a: t e l s k e
pří	p Q\ i:
příbeh	p Q\ i: b e x
příbehy	p Q\ i: b e h\ I
příjde	p Q\ i: j d e
příjdeme	p Q\ i: j d e m e
příjdeš	p Q\ i: j d e S
příjedeš	p Q\ i: j e d e S
příjedou	p Q\ i: j e d o_u
příjel	p Q\ i: j e l
příjetí	p Q\ i: j e c i:
příjíma	p Q\ i: j i: m a
příklade	p Q\ i: k l a d e
příležitostí	p Q\ i: l e Z I t o s c i:
přílíš	p Q\ i: l i: S
přínaší	p Q\ i: n a S i:
přínášet	p Q\ i: n a: S e t
případéch	p Q\ i: p a d e: x
přípravená	p Q\ i: p r a v e n a:
příslový	p Q\ i: s l o v i:
přístí	p Q\ i: s c i:
přítelém	p Q\ i: t e l e: m
přýtelkyní	p Q\ i: t e l k I J i:
r-ambiguous-ct	r a m b I g u o_u s t_s t
racionalně	r a t_s I o n a l J e
rad	r a t
rada	r a d a
radi	r a J\ I
radio	r a J\ I o
radosti	r a d o s c I
rady	r a d I
radá	r a d a:
radí	r a J\ i:
radějí	r a J\ e j i:
radší	r a d S i:
ramcíh	r a m t_s i: x
rano	r a n o
realizovát	r e a l I z o v a: t
reka	r e k a
relaxačni	r e l a a t_S J I
relaxuji	r e l a u j I
restaurace	r e s t a_u r a t_s e
rešení	r e S e J i:
rict	r I t_s t
rodice	r o J\ I t_s e
rodinny	r o J\ I n I
rodiná	r o J\ I n a:
rodiní	r o J\ I J i:
rodnem	r o d n e m
rodína	r o J\ i: n a
rodíči	r o J\ i: t_S I
rolí	r o l i:
romany	r o m a n I
rozdil	r o z J\ I l
rozdily	r o z J\ I l I
rozděli	r o z J\ e l I
rozšiřen	r o z S I P\ e n
rozšiřujicí	r o z S I P\ u j I t_s i:
ročne	r o t_S n e
rukavem	r u k a v e m
rutinni	r u c I n I
ruzne	r u z n e
ruznych	r u z n I x
ruzné	r u z n e:
ruzných	r u z n i: x
ruže	r u Z e
ružové	r u Z o v e:
ružový	r u Z o v i:
ry	r I
rychlejí	r I x l e j i:
rychlevařící	r I x l e v a P\ i: t_s i:
rychlějsí	r I x l j e j s i:
rádost	r a: d o s t
rádá	r a: d a:
rádí	r a: J\ i:
rádší	r a: d S i:
ríct	r i: t_s t
rýchléji	r i: x l e: j I
rčení	r= t_S e J i:
růze	r u: z e
různe	r u: z n e
různych	r u: z n I x
různymí	r u: z n I m i:
růžne	r u: Z n e
sabě	s a b j e
sam	s a m
samostatne	s a m o s t a t n e
samostatnejší	s a m o s t a t n e j S i:
samostátnost	s a m o s t a: t n o s t
samotnym	s a m o t n I m
samovyuky	s a m o v I u k I
samozreme	s a m o z r e m e
samozřejmně	s a m o z P\ e j m J e
samí	s a m i:
sandalie	s a n d a l I e
schledanou	s x l e d a n o_u
scháží	s x a: Z i:
se	s e
sebevzdělaní	s e b e v z J\ e l a J i:
