Obenwaldstrasse	? o: b @ n v a l t S t r a: s @
Obwohl	? O p v o: l
Oder	? o: d 6
Okay	? o k e:
Olimpic	? o l I m p I k
Opa	? o: p a
Opfer	? O p f 6
Orangensaft	? o r a: Z @ n z a f t
Orientieren	? o:6 j E n t i: r @ n
Ort	? O6 t
Ostern	? o: s t 6 n
POWEREITUNG	p o v e: r aI t U N
Paar	p a: r
Papagaien	p a p a g aI @ n
ParTy	p a r t i
Parfühm	p a r f y: m
Parkplatzproblemme	p a r k p l a t s p r o b l E m @
Parktisch	p a: r k t I S
Party	p a r t i
Passen	p a s @ n
Peinlich	p aI n l I C
Perfekt	p E6 f E k t
Person	p E6 z o: n
Personnen.Ich	p E6 z o m n @ n I C
Persönlich	p E6 z 2: n l I C
Pfarmaindustrie	p f a r m a l n d U s t r i:
Pflegen	p f l e: g @ n
Pflichen	p f l I C @ n
Photos	f o: t o s
Physiotherapie	f y: z j o t e r a p i:
Pikini	p i k i: n i
Pollen	p O l @ n
Polnischkenntnisse	p O l n I S k E n t n I s @
Portugiesisch	p O6 t U N s i: z I S
Portuguesich	p O6 t U N s U @ z I C
Positiv	p o: z i t i: f
Positive	p o: z i t i: v @
Positiven	p o: z i t i: v @ n
Potho	p o t o
Praktikum	p r a k t i k U m
Praktikumsplatzt	p r a k t i k U m s p l a t s t
Praktische	p r a k t I S @
Prarktikum	p r a r k t i k U m
Preis	p r aI s
Preise	p r aI z @
Preiss	p r aI s
Pries	p r i: s
Priese	p r i: z @
Privat	p r i v a: t
Privatsfere	p r i f a: t s f @ r @
Pro	p r o:
Probeme	p r o: b @ m @
Program	p r o g r a: m
Programem	p r o g r a: m @ m
Programierer	p r o g r a m i: r 6
Projecte	p r o: j E k t @
ProsPeckte	p r o s p E k t @
Prufung	p r u: f U N
Prufüng	p r u: f Y N
Prüfen	p r y: f @ n
Prüfung	p r y: f U N
Quadrat	k v a d r a: t
Qüalität	k Y a l i t E: t
Raise	r aI z @
Raus	r aU s
Reche	r E C @
Recht	r E C t
Regen	r e: g @ n
Reich	r aI C
Rein-Neckar-Zeitung	r aI n n E k a r ts aI t U N
Reis	r aI s
Restoran	r E s t o: r a: n
Restraunts	r E s t r aU n t s
Resturant	r E s t u r a n t
Ritmus	r I t m U s
Rote	r o: t @
Rottkohl	r O t k o: l
Ruf	r u: f
Rufe	r u: f @
Rumänia	r u m E: n j a
Rumänin	r u m E: n I n
Rusisch	r u: z I S
Russicsh	r U s I k s
Russisch	r U s I S
Römaische	r 2: m aI S @
Rückkerh	r Y k k 6
S-bahn	? E s b a: n
SCHON	S o: n
SCHUSS	S U s
SPass	S p a s
SPäter	S p E: t 6
STAATSANGEHORISCHKEIT	S t a: t s ? a n g e h o: r I S k aI t
STELEN	S t e: l @ n
STambaL	S t a m b a: l
STembul	S t e: m b u: l
Sagen	z a: g @ n
Sammstag	z a m s t a: k
Samstg	z a m s t g
Samtag	z a m t a: k
Schade	S a: d @
Schef	S E f
Scheiz	S aI ts
Schencke	S E N k @
Schick	S I k
Schlaf	S l a: f
Schlafe	S l a: f @
Schlafen	S l a: f @ n
SchlafenZimmer	S l a: f @ n ts I m 6
Schlafzimer	S l a: f ts aI m 6
Schlafzimme	S l a: f ts I m @
Schlesichen	S l @ z I C @ n
Schlieslich	S l i: s l I C
Schlimmsten	S l I m s t @ n
Schlimste	S l I m s t @
Schlozimer	S l o ts i: m 6
Schlussel	S l U s @ l
Schluß	S l U s
Schlußel	S l u: s @ l
Schlüsse	S l Y s @
Schnell	S n E l
Schockolade	S O k o l a: d @
Schocolade	S o k o l a: d @
Schon	S o: n
Schpas	S p a s
Schreib	S r aI p
Schreiben	S r aI b @ n
Schribe	S r i b @
Schriftliche	S r I f t l I C @
Schrit	S r I t
Schuhblade	S u: b l a: d @
Schuhle	S u: l @
Schulabschluß	S u: l ? a p S l U s
Schule	S u: l @
Schultzt	S U l t s t
Schulusendlich	S u: l u z @ n t l I C
Schulz	S U l ts
Schussl	S U s l
Schwecter	S v E k t 6
Schweitz	S v aI t s
Schwelenländer	S v e: l @ n l E n d 6
Schwer	S v e:6
Schwerigkeiten	S v e r I C k aI t @ n
Schweßter	S v E s t 6
Schwiemmbad	S v i: m b a: t
Schwiez	S v i: ts
Schwimbad	S v I m b a t
Schwimen	S v aI m @ n
Schwimmen	S v I m @ n
Schäde	S E: d @
Schön	S 2: n
Schönes	S 2: n @ s
Seehgrte	z e: h a: r t @
Seehr	z e: r
Seer	z e: r
Segretation	z e g r e t a ts j o: n
Sehen	z e: @ n
Sehenwundigkeit	z e: @ n v U n d I C k aI t
Seher	z e: ? i: r
Sehr	z e:6
Sei	z aI
Sein	z aI n
Seine	z aI n @
Seit	z aI t
Selbstbewusstes	z E l p s t b @ v U s t @ s
Selbstängichkeit	z E l p s t E N I C k aI t
Selbsverstänlich	z E l p n s 6 S t E n l I C
Semestre	z e m E s t r @
Senter	z E n t 6
Sentrom	z E n t r o: m
Shöenen	S 2: @ n @ n
Siamese	z i a: m e: z @
Siammese	z i a m e: z @
Sie	z i:
Siet	z i: t
SilRe	z i l r @
Silviesternach	z I l v i: s t 6 n a x
Sind	z I n t
Sinergy	z aI n 6 dZ i
Sint	z I n t
Situration	z i t u r a ts j o: n
Sklawe	s k l a v @
So	z O
Sociologie	z o ts j o l o g i:
Sofort	z o f O6 t
Sohwohl	z o: v o: l
Soll	z O l
Sollst	z O l s t
Solter	z O l t 6
Sommer	z O m 6
Sona	z o: n a:
Sonder	z O n d 6
Sondern	z O n d 6 n
Sonn	z O n
Sonnstag	z O n s t a: k
Sonntagabent	z O n t a: k a b @ n t
Sont	z O n t
Sontag	z O n t a: k
Sontags	z O n t a: k s
Sovinier	z o v i n j 6
Spaaß	S p a ? a s
Spanisch	S p a: n I S
Spanisch-Lehrerin	S p a: n I S l e: r @ r I n
Spanish	S p a: n I S
Spas	S p a s
Spass	S p a s
Spatziergang	S p a t s i: E6 g a N
Spazieren	S p a ts i: r @ n
Spezielle	S p e ts j E l @
Spiel	S p i: l
Spielplaz	S p i: l p l a: ts
Spielt	S p i: l t
Sport	S p O6 t
Sprach	S p r a: x
Sprache	S p r a: x @
Sprachkentnise	S p r a: x k E n t n I z @
Sprachkentnisse	S p r a: x k E n t n I s @
Spreahe	S p r e a e:
Sprechen	S p r E C @ n
Staadt	S t a: t
Stad	S t a: t
Stadt	S t a t
Stadverwaltung	s t a t f 6 v a l t U N
Statd	S t a t d
Stelle	S t E l @
Stellen	S t E l @ n
Stlaatlichen	S t l a: t l I C @ n
Strassen	S t r a: s @ n
Streiht	S t r aI t
Stresausbau	S t r @ z ? aU s b aU
Studenten	S t u d E n t @ n
Studentin	S t u d E n t I n
Studiere	S t u d i: r @
Studieren	S t u d i: r @ n
Studire	S t u: d i r @
Stufteprufung	S t U f t @ p r u: f U N
Stunden	S t U n d @ n
Sturuktur	S t u r U k t u:6 6
Stätde	S t E t d @
Suche	z u: x @
Suchen	z u: x @ n
Super	z u: p 6
Suppe	z U p @
Suvenir	z u v @ n i r
Suwenier	z u v e: n i: @
Swimmen	s v I m @ n
Syrian	z y r j a n
System	z Y s t e: m
Systeme	z Y s t e: m @
Systemkaufman	z Y s t e: m k ? aU f m a n
Systemkaufmann	z Y s t e: m k ? aU f m a n
Söine	z 2: i: n @
Sömmer	z 9 m 6
Südamerikanische	z y: t ? a m e r i k a: n I S @
Süsse	z Y s @
Süß	z y: s
TREFEN	t r @ f @ n
TV-sehen	t e: f aU z e: @ n
Tamin	t a m i: n
Tanzen	t a n ts @ n
Tatigkeit	t a t I C k aI t
Tauch	t aU x
Tauchter	t aU x t 6
Teamfachigkeit	t @ ? a m f a x I C k aI t
Teamfähig	t @ ? a m f E: I C
Technicschule	t E C n I k S u: l @
Technologische	t E C n o l o: g I S @
Techonologie	t e: C o n o l o g i:
Tehater	t e: h a: t 6
Teil	t aI l
Teilen	t aI l @ n
Teilnehmen	t aI l n e: m @ n
Teinehmen	t aI n e: m @ n
Telefon	t e l e f o: n
Telekaffe	t e: l @ k a f @
Temer	t e: m 6
Terasse	t @ r a: s @
Tereffen	t E r E f @ n
Termalbad	t e:6 r m ? a l b a: t
Terrase	t E r a: z @
Teuer	t OY 6
Tier	t i:6
Tippich	t I p I C
Tochta	t O x t a
Toilete	t o a l @ t @
Toll	t O l
Tool	t u: l
Touch	t a tS
Tradiotionen	t r a d j o ts j o: n @ n
Tradiptionen	t r a: d I p ts j o: n @ n
Traditionelle	t r a d i ts j o n E l @
Traditiönen	t r a d i ts j 2: n @ n
Traditonen	t r a: d i t o: n @ n
Tradizionen	t r a d i ts j o: n @ n
Traum	t r aU m
Traurig	t r aU r I C
Trefen	t r @ f @ n
Treffe	t r E f @
Treffen	t r E f @ n
Trinke	t r I N k @
Trockener	t r O k @ n 6
Trozdem	t r O ts d e: m
Tschuch	t S u: x
Tschuss	t S U s
Tschuß	t S U s
Tschüs	t S y: s
Tschüse	t S y: z @
Tschüß	tS Y s
Tscüss	t S Y s
Tualete	t u a l @ t @
Tuchter	t u: x t 6
Tud	t u: t
Tun	t u: n
Turisten	t u r I s t @ n
Turkei	t t r k aI
Turkisch	t U6 s k I S
Turkische	t U6 s k I S @
Tut	t u: t
Tätichkeiten	t E: t I C k aI t @ n
Türkiche	t y: r k I C @
Türkis	t y: r k I s
U-Bahn	? u: b a: n
U-bahn	? u: b a: n
UBERSETZEN	? U b 6 z E t s @ n
UN	? U n
Uber	? U b 6
Uberzeugung	? U b 6 ts OY g U N
Uh	? u:
Uhlaub	? u: l aU p
Uhrlaub	? u:6 l aU p
Ukraina	? u k r a i: n a
Ukrainische	? u k r a i: n I S @
Und	? U n t
Ungarische	? U N g a r I S @
Univasität	? u n i v a z i t E: t
Universitätabschlusszeugniss	? u n i v E6 z i t E: E t a: p S l U s ts OY k n I s
Univesität	? u n i v e: z i t E: t
Unterhalten	? U n t 6 h a l t @ n
Unternemen	? U n t 6 n e: m @ n
Unterschide	? U n t 6 S i: d @
Unterstreiben	? U n t 6 S t r aI b @ n
Unterwegs	? U n t 6 v e: k s
Urlaubs	? u:6 l aU p s
V.	f aU
Vater	f a: t 6
Vatter	f a t 6
Veil	f aI l
Veile	f aI l @
Veilen	f aI l @ n
Veilleicht	f aI l aI C t
Velleicht	f E l aI C t
Verantwortungsvolle	f E6 ? a n t v O6 t U N s f O l @
Verein	f E6 ? aI n
Vereinbaren	f E6 ? aI n b a: r @ n
Vereine	f E6 ? aI n @
Vergessen	f E6 g E s @ n
Verhandelung	f E6 h O a n d @ l U N
Verkar	f 6 k a r
Verkaufer	f E6 k aU f 6
Verkauferin	f E6 k aU f @ r I n
Verkaufs	f E6 k aU f s
Verkaüferin	f E6 k aU Y f @ r I n
Vermesse	f E6 m 2: @ s @
Vermietler	f E6 m 2: j E t l 6
Vermiter	f E6 m 2: i: t 6
Verschidene	f E6 z I C i d @ n @
Versprochen	f E6 S p r O x @ n
Verständniss	f E6 z I t E n t n I s
Vertrag	f E6 t r a: k
VertrebPraktik	f E6 t r a: @ p U r a k t I k
VertriebPraktikant	f E6 t r a: i: p U r a k t i k a n t
Vertriebsbransche	f E6 t r a: i: p s b r a n S @
Vertriebspraktikant	f E6 t r a: i: p s p r a k t i k a n t
Vertriebspraktikanterin	f E6 t r a: i: p s p r a k t i k a n t @ r I n
Vervaltung	v 6 v a l t U N
Vie	f i:
Vieb	v i: p
Viel	f i: l
Viele	f i: l @
Vieleicht	f i: l aI C t
Vielen	f i: l @ n
Vielleich	f i l aI C
Viellen	f i: l @ n
Vielliecht	f i: l i: C t
ViertelJahr	f I6 t @ l j a: r
Viese	f i: z @
Viet	v i: t
Vigehet	v I g @ h e t
Vil	f I l
Vile	f aI l @
Vileicht	f aI l aI C t
Ville	f I l @
Villeicht	f i: l aI C t
Villst	f I l s t
Volkslider	f O l k s l i: d 6
Von	f O n
Vor	f o:6
Vorallem	f o r a l @ m
Vorauf	f o r aU f
Voraur	f o r aU 6
Vorauss	f o r aU s
Vorbereit	f o:6 r b @ r aI t
Vorgehen	f o:6 g e: @ n
Vorletzt	f o:6 r l E t s t
Vorstellung	f o:6 S t E l U N
Vorstellungsgesprach	f o:6 S t E l U N s g @ S p r a: x
Vorstellungsgesprech	f o:6 S t E l U N s g @ S p r E C
Vorstellungsgespräach	f o:6 S t E l U N s g @ S p r E: a x
VortragsGebühren	f o:6 r t r a: k s g @ b y: r @ n
Vroümlich	v r O Y m l I C
WC	v e: ts e:
WG	v e: g e:
WOLTE	v O l t @
Wahnsinnige	v a: n s I n I g @
Wahrend	v a: r @ n t
Wan	v a: n
Warm	v a r m
Warmeessen	v a r m e: @ s @ n
Wasfür	v a s f y: r
Wass	v a s
We	v E
Weiblich	v aI p l I C
Weil	v aI l
Weise	v aI z @
Wellt	v E l t
Weltweit	v E l t v aI t
Wen	v e: n
Wendu	v E n d U
Wenn	v E n
Whonung	f o: n U N
Wi	v I
Wichtig	v I C t I C
Wie	v i:
Wieget	v i: g @ t
Wiel	v i: l
Wieleicht	v i: l aI C t
Wieviele	v i: f i: l @
Wir	v i:6
Wirtschaftsuniversitat	v i: r t S a f t s u n i v E6 z i t E: a t
Wisse	v I s @
Wissen	v I s @ n
Wisum	v i z U m
Wiviel	v i v i: l
Wizich	v I ts I C
Wißt	v I s t
Wochen	v O x @ n
Wochende	v O x @ n d @
Wochendende	v O x @ n d @ n d @
Wochenede	v O x @ n e: d @
Wochenen	v O x @ n ? E n
Wochenende	v O x @ n ? E n d @
Wochnende	v O x n E n d @
Wockenende	v O k @ n E n d @
Wohe	v o h e:
Wohen	v o h e: n
Wohenende	v o: @ n @ n d @
Wohn	v o: n
Wohne	v o: n @
Wohnen	v o: n @ n
Wohneng	v o: n @ n g
Wohnheime	v o: n h aI m @
Wohnug	v o: n u: k
Wohnung	v o: n U N
Wohnungen	v o: n U N @ n
Wohnungsmarkt	v o: n U N s m a r k t
Wohnungsmöglickeiten	v o: n U N s m 2: k l I k aI t @ n
Wohnungssuche	v o: n U N s z u: x @
Wohnungsvermarklern	v o: n U N s f 6 m a r k l 6 n
Wohnunsuchen	v o: n U n z u: x @ n
Wohnzimer	v o: n ts i: m 6
Wohung	v o h U N
Wohungsmarkt	v o h U N s m a r k t
Wollte	v O l t @
Won	v O n
Wonhaung	v O n h aU N
Wonung	v o: n U N
Währen	v E: r @ n
Wäre	v E: r @
Wünsch	v Y n S
Wünsche	v Y n S @
Würde	v Y6 d @
Würzel	v y: r ts @ l
X-Centrum	? I k s ts E n t r U m
X.	? I k s
Z.B.	ts E t b e:
Zait	ts aI t
Zeit	ts aI t
Zeitug	ts aI t u: k
Zentral	ts E n t r a: l
Zenturm	ts E n t U6 s m
Zertifikat	ts E6 t s i: f i k a t
Zigarreten	ts i g a r e: t @ n
Zimer	ts aI m 6
Zimmer	ts I m 6
Zimmern	ts I m 6 n
Zimmerwohnung	ts I m 6 v o: n U N
Zu	ts u
Zug	ts u: k
ZugTicket	ts u: k t I k @ t
Zukunf	t s u: k U n f
Zum	ts U m
Zuruck	ts u r U k
Zurück	ts u r Y k
Zusammendfassung	ts u z a m @ n t f a s U N
Zussamen	ts u s z a m @ n
Zussammenfassend	ts u s z a m @ n f a s @ n t
Zusätzliche	t s u: z E t s l I C @
Zwangemassnahmen	ts v a N @ m a s n a: m @ n
Zwei	ts v aI
Zweifllos	ts v aI f l o: s
Zweite	ts v aI t @
Zügehorigkeit	ts y: g e h o: r I C k aI t
abar	? a p a r
abe	? a: b E:
abend	? a: b @ n t
aber	? a: b 6
abere	? a: b @ r @
ablehnung	? a p l e: n U N
abreite	? a p r aI t @
abreiten	? a p r aI t @ n
abschluss	? a p S l U s
abwechlungsreiche	? a p v E C l U N s r aI C @
abzuschlißen	? a p ts u S l I s @ n
ach	? a x
achter	? a x t 6
aien	? aI @ n
ain	? aI n
ainem	? aI n @ m
akceptieren	? a k C @ p t i: r @ n
aktiviten	? a k t i v i: t @ n
aktivitäten	? a k t I v I t E: t @ n
alagie	? a l a g i:
alein	? a l aI n
aleine	? a l aI n @
ales	? a: l @ s
allergi	? a l 6 g i
allergich	? a l 6 g I C
alles	? a l @ s
alless	? a l @ s
alliene	? a l i: n @
alls	? a l s
alsäsich	? a l z E: z I C
am	? a m
amderen	? a m d @ r @ n
amnelden	? a m n @ l d @ n
anZuschließen	? a n ts u S l i: s @ n
anbietten	? a n b i: t @ n
and	? E: n t
andare	? a n d a: r @
andaren	? a n d a: r @ n
andree	? a n d r e:
andwohrt	? a n t v o: r t
anfang	? a n f a N
anfanger	? a n f a N 6
angenem	? a n g @ n @ m
angepast	? a n g @ p a s t
angfan	? a n g f a: n
angobot	? a n g o b o: t
anie	a n j @
anntworht	? a n t v 96 h O t
anruf	? a n r u: f
ansprusvollen	? a n s p r U s v O l @ n
ant	? a n t
antretten	? a n t r E t @ n
antworht	? a n t v 96 h O t
antwort	? a n t v O6 t
antworten	? a n t v O6 t @ n
antworter	? a n t v 96 t @ n 6
antwörte	? a n t v 96 t @ l
anzeige	? a n ts aI g @
anzeigen	? a n ts aI g @ n
april	? a p r I l
arbaite	? a r b aI t @
arbeit	? a r b aI t
arbeite	? a r b aI t @
arbeitzplatz	? a r b aI t s p l a t s
arbetet	? a r b e: t @ t
arbischen	? a r b I S @ n
arbite	? a r b i: t @
arzt	? a r ts t
ashraiben	? a s r aI b @ n
auf	? aU f
aufenthaltsformalitäten	? aU f ? E n t h a l t s f O r m a l i t E: t @ n
aufgaben	? aU f g a: b @ n
aufgewachen	? aU f g @ v a x @ n
aufhehmen	? aU f h e: m @ n
aufhällt	? aU f h E l t
aufmerksamm	? aU f m 6 k z a m
aufpasen	? aU f p a z @ n
auftrende	? aU f t r E n d @
august	? aU g U s t
ausbildung	? aU s b I l d U N
ausblicke	? aU s b l I k @
ausdurücken	? aU s d u r Y k @ n
ausflug	? aU s f l u: k
ausgesehen	? aU s g @ z e: @ n
ausland	? aU s l a n t
auslandische	? aU s l a n d I S @
auslandischen	? aU s l a n d I S @ n
ausländer	? aU s l E n d 6
ausnahmen	? aU s n a: m @ n
auspassen	? aU s p a s @ n
ausschlaggeben	? aU s S l a: k g e: b @ n
ausserdem	? aU s 6 d e: m
ausserhalb	? aU s 6 h a l p
aussprache	? aU s S p r a: x @
auswelst	? aU s v E l s t
auswälen	? aU s v E: l @ n
auto	? aU t o
azelen	? a: ts e: l @ n
babY	b e: b i
baby	b e: b i
bad	b a: t
badenhose	b a: d @ n h o: z @
bahnhofstraße	b a: n h o: f S t r a: s @
balkon	b a l k O N
ball	b a l
balld	b a l t
band	b a n t
bauernfrühstück	b aU 6 n f r y: S t Y k
be	b @
beby	b @ b i
bebys	b @ b i s
bechuchen	b E C U x @ n
beckomen	b E k o: m @ n
beckommen	b E k O m @ n
becommen	b E k O m @ n
beeinflüssen	b @ ? aI n f l Y s @ n
befindt	b @ f I n t t
begine	b @ g i: n @
beginn	b @ g I n
behersche	b @ h 6 S @
beherschen	b @ h 6 S @ n
bei	b aI
beidir	b aI d i r
beispiel	b aI S p i: l
bekannte	b @ k a n t @
bekleidung	b @ k l aI d U N
bekomen	b @ k o: m @ n
bemerkungen	b @ m E6 k U N @ n
benantworten	b @ n a n t v 96 t @ n t
benuzen	b @ n U ts @ n
bereich	b @ r aI C
bereiten	b @ r aI t @ n
bereuhen	b @ r OY h @ n
beringen	b @ r I N @ n
beringst	b @ r I N s t
berlin	b E6 l i: n
berüflich	b @ r Y f l I C
besahlen	b @ z a: l @ n
besauch	b @ z aU x
bescheftig	b @ S E f t I C
bescheid	b @ S aI t
beschid	b @ S I t
beschwehren	b @ S v e: r @ n
beschwerde	b @ S v e:6 d @
beschäftig	b @ S E f t I C
beschäftigd	b @ S E f t I C t
beschäftlich	b @ S E f t l I C
beser	b @ z 6
besichtigung	b @ z I C t I g U N
besoche	b @ z O x @
besonder	b @ z O n d 6
besondern	b @ z O n d 6 n
besonderten	b @ z O n d 6 t @ n
bessten	b @ s t @ n
beste	b E s t @
bestet	b @ s t @ t
bestimmteten	b @ S t I m t @ t @ n
bestimtes	b @ S t I m t @ s
besuch	b @ z u: x
besuhen	b @ z u: @ n
besunderes	b @ z U n d @ r @ s
besuschen	b @ z U S @ n
betracht	b @ t r a x t
betreuung	b @ t r OY U N
betrieb	b @ t r i: p
betrift	b @ t r I f t
bett	b E t
bette	b E t @
betzal	b E t s a l
bevore	b @ v o: r @
bevorzügt	b @ v 96 t s ? y: k t
beweisst	b @ v aI s t
bewohner	b @ v o: n 6
bezahlung	b @ ts a: l U N
bezaht	b @ ts a: t
bezalen	b @ ts a: l @ n
bezhalen	b @ ts h a: l @ n
bezüglich	b @ ts y: k l I C
bie	b i:
biebe	b i: b @
biedake	b i: d a: k @
bier	b i:6
biette	b i: t @
bikini	b I k i: n i
bild	b I l t
bis	b I s
bisbaldige	b I s b a l d I g @
bischen	b I S @ n
bischje	b I S Z @
bisjetzt	b I s dZ E t s t
biss	b I s
bisshen	b I s h @ n
bist	b I s t
bisüche	b i z Y C @
bitt	b I t
bitte	b I t @
bitter	b I t 6
blieben	b l i: b @ n
brache	b r a: x @
brachen	b r a: x @ n
braf	b r a f
brauchtman	b r aU x t m a: n
brauchts	b r aU x t s
braughe	b r aU g @
breibe	b r aI b @
brief	b r i: f
briefe	b r i: f @
brif	b r i: f
brifkasten	b r I f k a s t @ n
bringen	b r I N @ n
bringst	b r I N s t
budhische	b u t h I S @
bugeln	b u g @ l n
burger	b 96 g 6
bus	b U s
bytte	b i t @
bäldige	b E l d I g @
bücher	b y: C 6
ca	k a
cca	k a
central	ts E n t r a: l
centrem	ts E n t r e: m
ch	ts e: h a:
chance	S a: s @
characterizieren	k a r a k t @ r i ts i: r @ n
chef	S E f
cheff	S E f
chf	ts e: h a: ? E f
chi	S i
chips	tS I p s
chr	ts e: h a: ? E r
christos	k r I s t o s
cirka	s i r k a
club	k l U p
coola	k u: l a
da	d a
dafur	d a f U6 s
dagibt	d a g i: p t
daine	d aI n @
danie	d a: n j @
daniela	d a n j e: l a
dank	d a N k
dante	d a n t @
dar	d a: r
darf	d a r f
daruber	d a r u: b 6
daruf	d a r u: f
das	d a s
dashalb	d a: s h a l p
dass	d a s
daswegen	d a: s v e: g @ n
daueraufenthalt	d aU 6 ? aU f ? E n t h a l t
daß	d a s
de	d e
dem	d e: m
den	d e: n
denoch	d e: n O x
der	d e:6
desalbe	d E s ? a l b @
deschalb	d E S a l p
desen	d e z @ n
deshalb	d E s h a l p
deshalf	d @ s h a l f
desswegen	d E s v e: g @ n
deswegen	d E s v e: g @ n
deutsch	d OY t S
deutsch-sprächige	d OY t S S p r E: C I g @
deutschen	d OY t S @ n
deutscher	d OY t S 6
deutskurs	d OY t s k U6 s
dichnach	d I C n a x
die	d i:
diena	d i: n a
dier	d i:6
dies	d i: s
dieseam	d i: z @ ? a m
diesemn	d i: z E m n
dinge	d I N @
direk	d i r E k
dirrekte	d I r r E k t @
disch	d I S
dise	d aI z @
disem	d aI z @ m
diser	d aI z 6
dises	d aI z @ s
dissen	d I s @ n
do	d o
dorauf	d o: r aU f
dos	d O s
drauf	d r aU f
drei	d r aI
drei-Zimmer	d r aI ts I m 6
dringed	d r I N @ t
drinken	d r I N k @ n
du	d u:
duetschkentnisse	d u E t S k E n t n I s @
duker	d u k 6
durchgefuhrtene	d U6 C f g @ f u: r t @ n @
dushen	d U s h @ n
däfur	d E: f U6 s
dürch	d y: r C
e-mail	? e: m e: l
e-mal	? e: m a: l
ehefrau	? e: @ f r aU
ehemalichen	? e: @ m ? a l I C @ n
ehlich	? e: l I C
eifach	? aI f a x
eiginständig	? aI g I n S t E n d I C
eigner	? aI g n 6
ein	? aI n
einandem	? aI n a n d @ m
einander	? aI n a n d 6
einbischen	? aI n b I S @ n
einbisschen	? aI n b I s S @ n
eindruck	? aI n d r U k
eingang	? aI n g a N
eingeladung	? aI n g @ l a: d U N
eingene	? aI n g @ n @
eingenem	? aI n g @ n @ m
eingentlich	? aI n g @ n t l I C
einkommen	? aI n k O m @ n
einladung	? aI n l a: d U N
einprojektwohnung	? aI n p r o j E k t v o: n U N
eintlich	? aI n t l I C
einzel	? aI n ts @ l
einzimmer	? aI n ts I m 6
elebensbedinungen	? e l e: b @ n s b @ d I n U N @ n
elektrotechik	? e l E k t r o t ? e C I k
ellein	? E l aI n
eltern	? E l t 6 n
email	? i: m e: l
emfehle	? E m f e: l @
empehlenswert	? E m p e: l @ n s v 6 t
empfele	? E m p f e l @
empfelle	? E m p f @ l @
empfellen	? E m p f @ l @ n
empfolen	? E m p f o: l @ n
ende	? E n d @
endeausflug	? E n d @ ? aU s f l u: k
endecken	? E n d E k @ n
enden	? E n d @ n
endern	? E n d 6 n
englisch	? E N l I S
enschieden	? E n S i: d @ n
entlich	? E n t l I C
entschiden	? E n t S i: d @ n
entschprechen	? E n t S p r E C @ n
entsprechend	? E n t S p r E C @ n t
enttäucht	? E n t t OY C t
enzeige	? E n ts aI g @
erKlären	? E6 k l E: r @ n
erfachren	? E r f a x r @ n
erfahrung	? E6 f a: r U N
erfahrungen	? E6 f a: r U N @ n
erfaren	? E r f a: r @ n
erfarungen	? E r f a: r U N @ n
erforgleicher	? E r f O6 k @ l aI C 6
erinerre	? e r i n E r @
erkleren	? E6 p k l @ r @ n
erlaubnis	? E6 l aU p n I s
erlenen	? E6 r l @ n @ n
erläuten	? E6 b l OY t @ n
erläutet	? E6 b l OY t @ t
ermütigen	? E6 r m y: t I g @ n
ernährung	? E6 n E: r U N
errinert	? E6 r i: n 6 t
erst	? e:6 s t
erstatet	? E r S t a t @ t
erstauntlich	? E r S t aU n t l I C
ersähen	? E r z E: @ n
ertens	? E6 r t @ n s
erzahlen	? E6 m ts a: l @ n
erzahlst	? E6 m ts a: l s t
erzehlt	? E6 m ts e: l t
esen	? e: z @ n
essen	? E s @ n
etsprechen	? E t S p r E C @ n
etweder	? E t v e: d 6
etzt	E t s t
eueren	? OY @ r @ n
eurapischen	? OY r a p I S @ n
euro	? OY r o
europisch	? OY r o: p I S
examten	? E k s a m t @ n
exestierte	? E k s E s t i: r t @
fach	f a x
fachleute	f a x l OY t @
fahrKarte	f a: r k a: r t @
fahrkarte	f a: r k a: r t @
fahrkarten	f a:6 k a6 t @ n
fahrrad	f a: r r a: t
faien	f aI @ n
fall	f a l
falls	f a l s
famile	f a m aI l @
familials	f a m i l j a: l s
familie	f a m i: l j @
familien	f a m i: l j @ n
familiere	f a m i l i: r @
famillie	f a m I l i:
faren	f a: r @ n
farhe	f a r @
fazienierende	f a ts j e n i: r @ n d @
feien	f aI @ n
feiren	f aI r @ n
fenster	f E n s t 6
fer	f E6 6
ferdint	f 6 d I n t
fergesen	f 6 g @ z @ n
festgestelt	f E s t g @ S t @ l t
feuerwerk	f OY 6 v 6 k
fharen	f h a: r @ n
fiel	f i: l
fiele	f i: l @
fielleicht	f i: l l aI C t
fil	f i: l
fill	f I l
firma	f I6 m a
firme	f I r m @
fitt	f I t
fitter	f I t 6
flasche	f l a S @
fleisch	f l aI S
flexibil	f l E k s i b i: l
flexibl	f l E k s i: b l
flexible	f l E k s i: b l @
flige	f l I g @
flissend	f l I s @ n t
flugen	f l u: g @ n
fluzoig	f l u: ts o: I C
flüttern	f l Y t 6 n
foher	f OY h 6
folgenden	f O l g @ n d @ n
for	f O6
forgesest	f O6 k @ l z E s t
formalitäte	f O r m a l i t E: t @
formalitäten	f O6 m a l i t E: t @ n
forsetzen	f O6 z o e t s @ n
forzusetzen	f O6 t s u z E t s @ n
fotos	f o: t o s
fotsetzen	f O t s E t s @ n
frage	f r a: g @
fragen	f r a: g @ n
französiche	f r a n ts 2: z I C @
französisch	f r a n ts 2: z I S
frau	f r aU
freindlichen	f r aI n t l I C @ n
freitag	f r aI t a: k
