Tröstet	t r 2: s t @ t
Tschuss	t S U s
Tschüss	t S Y s
Tschüß	tS Y s
Tuhe	t u: @
Tuhen	t u: @ n
Tule	t u: l @
Tun	t u: n
Tur	t u:6
Tur-m	t u:6 ? E m
Turauf	t u: r aU f
Turm	t U6 m
Turmm	t U6 s m m
Turn	t u:6 n t
Tut	t u: t
Twiti	t v i t i
Täddy	t E d i
Tädyy	t E: d i i
Tör	t 2: r
Töte	t 2: t @
Tüb	t y: p
Tühr	t y: r
Tüle	t y: l @
Tür	t y:6
Türm	t y: r m
Tüsch	t Y S
Tüte	t y: t @
U	? u:
U.bahn	U b a: n
UBahn	? U b a: n
UP	? U p
Uberaschung	? U b @ r a S U N
Uberrascht	? U b 6 r a S t
Uberraschug	? U b 6 r a S u: k
Uberraschung	? U b 6 r a S U N
Uder	? u: d 6
Uhr	? u:6
Um	? U m
Uma	? U m a
Umamt	? U m a m t
Umarmen	? U m a r m @ n
Umarmte	? U m a r m t @
Umd	? U m t
Un	? U n
Und	? U n t
Und-	? U n t
Undam	U n d a m
Undamitmanche	U n d a: m I t m a n C @
Undan	? U n d a: n
Undd	? U n t d
Unddan	? U n t d a n
Undsie	U n t z i:
Unfall	? U n f a l
Ungefär	? U n g @ f 6
Unt	? U n t
Unter	? U n t 6
Untericht	? U n t @ r I C t
Unterischt	? U n t @ r I S t
Unterrecht	? U n t 6 r E C t
Unzwar	? U n ts v a r
Uogel	? U o g E l
Urgendwie	? U r g @ n t v i:
Vadamt	v a d a m t
Vaitah	v aI t a:
Valtmeister	v a l t m aI s t 6
Vanele	v a n e: l @
Vanile	v a n I l @
Var	v a r
Vehrgist	f e: r g I s t
Vehrkauferin	f e: r k aU f @ r I n
Velt	v E l t
Venster	f E n s t 6
Verande	v e r a n d @
Verfigst	f E6 f a: I C s t
Vergesen	f 6 g e: z @ n
Vergesener	f 6 g e: z @ n 6
Vergessene	f E6 g E s @ n @
Verlaufen	f E6 l aU f @ n
Verletzt	f E6 l E t s t
Verloren	f E6 l o: r @ n
Verlorende	f 6 l o r @ n d @
Verlorene	f 6 l o: r e: n @
Verlorne	f 6 l O6 n j @
Vermisste	f E6 m 2: I s t @
Vermissten-plakate	f E6 m 2: I s t @ n p l a k a: t @
Vermist	f E6 m 2: I s t
Vermistanzeigen	f E6 m 2: I s t a n ts aI g @ n
Vermiste	f E6 m 2: I s t @
Vermisten	f E6 m 2: I s t @ n
Vermistplakaten	f E6 m 2: I s t p l a k a: t @ n
Verschwunden	f E6 S v U n d @ n
Verschwundene	f E6 S v U n d @ n @
Versichert	f E6 z I C 6 t
Versucht	f E6 z u: x t
Vertraut	f E6 t r aU t
Verwurdert	f 6 v t r d 6 t
Vie	f i:
Vief	v i: f
Viele	f i: l @
Ville	f I l @
Vluhe	f l u: @
Voge	f o: g @
Vogeht	f o: g e: t
Vogelerschreckte	f o: g @ l 6 S r E k t @
VogenL	f o: g @ n l
Voger	f O dZ 6
Vogl	f O dZ l
Vom	f O m
Von	f O n
Vor	f o:6
Vor=	f o r
Vormitto*	f o:6 r m I t O
Vud	f U t
Vun	f u: n
Vundbiro	v U n t b i: r o
Vundbüro	v U n t b y r o:
Vunkbüro	v U N k b y r o:
W-as	v e: ? a s
WIEDE	v i: d @
Wa	v a
Wach	v a x
Wackel	v a k @ l
Wackeligeturm	v a k @ l I g e: t U6 s m
Wackelt	v a k @ l t
Waeit	v a: aI t
Waf	v a f
Wafel	v e: f @ l
Wagang	v a g a n g
Wagen	v a: g @ n
Waggonfart	v a g O N f a r t
Wago	v a: g o
Wagong	v a: g O N
Wagonge	v a: g O N @
Wagor	v a: g O r
Waind	v aI n t
Wakel	v e: k @ l
Wakelturm	v a k E l t U6 s m
Wal	v a: l
Wand	v a n t
Wande	v a n d @
Wandern	v a n d 6 n
Wandt	v a n t
Wanile	v a: n I l @
Wann	v a n
Want	v a n t
Wao	v a: o
Wao)	v a: O
War	v a: r
Waren	v a: r @ n
Warheit	v a r aI t
Wars	v a: r s
Warte	v a r t @
Warten	v a r t @ n
Wartet	v a r t @ t
Wartete	v a r t @ t @
Wartt	v a r t
Warumden	v a: r U m d @ n
Was	v a s
Wasa	v a: z a
Waser	v e: z 6
Wassa	v a s a
Wasser-fahl	v a s 6 f a: l
Wastet	v a s t @ t
Watete	v a t @ t @
Wau	v aU
Waw	v a v
Weck	v E k
Weder	v e: d 6
Weg	v e: k
Wegen	v e: g @ n
Wegg	v E k
Weggelaufen	v E k g @ l aU f @ n
Weglaufen	v E k l aU f @ n
Wegsaugt	v E k s ? aU k t
WeiJel	v aI j e: l
Weihnen	v aI n @ n
Weil	v aI l
Weill	v aI l
Weind	v aI n t
Weinen	v aI n @ n
Weinent	v aI n E n t
Weinst	v aI n s t
Weint	v aI n t
Weinte	v aI n t @
Weist	v aI s t
Weißt	v aI s t
Wek	v E k
Wen	v e: n
Wende	v E n d @
Wenn	v E n
Wer	v e:6
Were	v e: r @
Werend	v e: r @ n t
Werent	v e: r @ n t
Werloren	v E r l o: r @ n
Wesceklama	v E s ts e k l a: m a
Wg	v e: g e:
Wida	v i: d a
Wie	v i:
Wieder	v i: d 6
Wieg	v i: k
Wiesse	v i: s @
Wil	v i: l
Will	v I l
Wilst	v I l s t
Wingsten	v I N s t @ n
Wingte	v I N t @
Winkte	v I N k t @
Wirt	v I6 t
Wise	v aI z @
Wiso	v i: z o
Wisse	v I s @
Wist	v I s t
Wo	v o:
Woch	v O x
Wof	v O f
Wofwof	v O f v o: f
Wohnog	v o: n o: k
Wohnt	v o: n t
Wohnug	v o: n u: k
Wohnzemmer	v o: n ts E m 6
Wohsch	v o: S
Wolen	v o: l @ n
Wolfaden	v O l f a: d @ n
Wollen	v O l @ n
Wollte	v O l t @
Wolte	v O l t @
WoltedieSteine	v O l t e d i: s t aI n @
Wonung	v o: n U N
Wonzimer	v O n ts aI m 6
Wonzimmer	v O n ts I m 6
Wor	v O r
Worden	v O6 d @ n
Woten	v o: t @ n
Wow	v aU
Wrosch	v r O S
Wuf	v u: f
Wuff	v U f
Wuhf	v a f
Wunder	v U n d 6
Wunder-schöne	v U n d 6 S 2: n @
Wunderschönen	v U n d 6 S 2: n @ n
Wunderschöner	v U n d 6 S 2: n 6
Wundert	v U n d 6 t
Wuste	v U s t @
Wärend	v E: r @ n t
Wäscheklamer	v E S e k l a: m 6
Würklich	v y: r k l I C
Würsichin	v y: 6 z I C I n
Yenau	j e: n aU
Z.b.	ts E t b e:
ZWei	ts v aI
Zackrazen	ts a k r a: ts @ n
Zahl	ts a: l
Zastörte	ts a s t 96 t @ l
Zehn	ts e: n
Zeit	ts aI t
Zerbrochene	ts 6 b r O x @ n @
Zerstörte	ts E6 S t 2:6 t @
Zetel	ts e t @ l
Zettel	ts E t @ l
Ziet	ts i: t
Zim-mer	ts I m m E6
Zimer	ts aI m 6
Zimlick	ts I m l I k
Zimmer	ts I m 6
Zimmervebot	ts I m 6 v e: b o: t
Zit	ts I t
Zitronen	ts i t r o: n @ n
Zitrune	ts i: t r u: n @
Zu	ts u
Zu-Hause	ts u h aU z @
Zuchause	ts U k aU z @
Zucker	ts U k 6
Zuckersüßen	ts U k 6 z y: s @ n
Zuhause	ts u h aU z @
Zum	ts U m
Zuss	ts u: s
Zwei	ts v aI
Zweites	ts v aI t @ s
Zwichen	ts v I C @ n
\h	h a:
a	? a:
a*	a
a-lte	? a: l t E
aDodo	? a d o: d o
aP	? a p
aas	? a: s
ab	? a p
ab-gegeben	? a p g @ g e: b @ n
ab-zugebenund	? a p ts u: g e: b @ n U n t
aba	? a p a
abar	? a p a r
abat	? a p a t
abba	? a p a:
abber	? a p 6
abchauen	? a p g aU @ n
abdr	? a p d r
abe	? a: b E:
abehaun	? a: b @ h aU n
abeit	? a: b aI t
abeiten	? a: b aI t @ n
abeiter	? a: b aI t 6
aben	? a: b @ n
abend	? a: b @ n t
abens	? a: b @ n s
aber	? a: b 6
aberdann	? a: b 6 d a n
aberer	? a: b @ r 6
aberes	? a: b @ r @ s
abet	? a: b @ t
abge-hauen	? a p g @ h aU @ n
abgefalen	? a p g @ f a: l @ n
abgegben	? a p g @ k b @ n
abgegen	? a p g e: g @ n
abgeharte	? a p g @ h a r t @
abgehgeben	? a p g e: g e: b @ n
abgehgehben	? a p g e: g e: b @ n
abgehuen	? a p g @ h y: n
abgelegt	? a p g @ l e: k t
abgelengt	? a p g @ l E N t
abgennomen	? a p g @ n o: m @ n
abgenomen	? a p g @ n o: m @ n
abgerisen	? a p g @ r i: z @ n
abgerucht	? a p g @ r U x t
abgestürts	? a p g E s t y: r t s
abgipt	? a p g I p t
abhaun	? a p h aU n
abholln	? a p h O l n
abr	? a p r
abrdich	? a p r d I C
absand	? a p s a n t
abschluss	? a p S l U s
absicht	? a p z I C t
abstehl	? a p S t e: l
abundzu	? a b U n t t s u:
abwasch	? a p v a S
ach	? a x
acha	? a x a
achdumeinegüte	? a x d u m aI n @ g y: t @
achdundreisig	? a x d U n t r aI z I C
achso	? a x z o:
achtunddreisig	? a x t U n t d r aI z I C
achtunddreizig	? a x t U n t d r aI ts I C
achtundreisig	? a x t U n d r aI z I C
ader	? a: d 6
aderes	? a: d @ r @ s
adrese	? a d r e: z @
adresse	? a d r E s @
aegenzeitig	? E k O n t t s aI t I C
aein	? E aI n
afaren	? a f a: r @ n
afreulich	? a f r OY l I C
aftes	? a f t @ s
agreßiw	? a g r E s i: f
aha	? a h a
ahah	? a k
ahben	? a: b @ n
ahen	? a: @ n
ahle	? a: l @
ahn	? a: n
ahs	? a: s
aich	? aI C
ain	? aI n
ainer	? aI n 6
ais	? aI s
aiswargen	? aI s v a r g @ n
aja	? a j a
al	? a l
al*a	? a l a
ale	? a: l @
alegluklich	? a l e: g l u: k l I C
alein	? a l aI n
aleine	? a l aI n @
alen	? a: l @ n
aler	I l 6
ales	? a: l @ s
alex	? a: l E k s
alh	? a l
all	? a l
alle	? a l @
allee	? a l e:
allen	? a l @ n
aller	? a l 6
alll	? a l l
allle	? a l l @
allo	? a l o
alls	? a l s
allte	? a l t @
allter	? a l t 6
als	? a l s
alserstes	? a l z 6 s t @ s
also	? a l z o:
alsu	? a l z u
alte	? a l t @
altemann	? a l t @ m a n
alten	? a l t @ n
altere	? a l t @ r @
alterknackerseine	? a l t 6 k n a k 6 z aI n @
alterknaker	? a l t 6 k n a: k 6
altmann	? a l t m a n
aluer	? a l u E r
alz	? a l ts
am	? a m
amal	? a m a: l
ambiesien	? a m b i: z j @ n
amd	? a m t
ame	? a: m @
ameisten	? a: m aI s t @ n
amen	? a: m E n
amensich	? a: m E n z I C
amer	I m 6
amf	? a m f
amfang	? a m f a N
amklingeln	? a m k l I N @ l n
amnt	? a m n t
ampeln	? a m p @ l n
amt	? a m t
amte	? a m t @
amten	? a m t @ n
an	? a n
an-ruft	? a n r u: f t
anGekommen	? a n g @ k O m @ n
anander	? a n a n d 6
and	? E: n t
andaren	? a n d a: r @ n
andauernt	? a n d aU 6 n t
andder	? a n d 6
ande	? a n d @
anden	? a n d @ n
ander	? a n d 6
anderen	? a n d @ r @ n
andereres	? a n d @ r E r @ s
anderes	? a n d @ r @ s
anders	? a n d 6 s
andie	? a n d i:
andre	? a n d r @
andren	? a n d r @ n
andreseit	? a n d r e: z aI t
andwort	? a n t v 96 t s
andwortet	? a n t v 96 t @ ? E t
andwortete	? a n t v 96 t @ ? E t @
ane	? a: n @
aneinen	? a n ? aI n @ n
anem	? a: n @ m
anerefen	? a n @ r e f @ n
aneruffen	? a n e r u: f @ n
anfach	? a n f a x
anfang	? a n f a N
anfengt	? a n f E N t
anfeufft	? a n f OY f t
anfrortete	? a n f r O6 t @ ? E t @
ange	? a N @
ange-gomen	? a N @ g o: m @ n
ange-kommen	? a N @ k O m @ n
ange-kukt	? a N @ k U k t
angeLomen	? a n g @ l o: m @ n
angeckomen	? a n g @ k o: m @ n
angeckommen	? a n g @ k O m @ n
angeckuckt	? a n g @ k U k t
angefan	? a n g @ f a n
angefassen	? a n g @ f a s @ n
angegomen	? a n g @ g o: m @ n
angehägen	? a n g @ h E: g @ n
angekom	? a n g @ k O m
angekomen	? a n g @ k o: m @ n
angekukt	? a n g ? e k U k t
angelast	? a n g @ l a s t
angeläschelt	? a N @ l E S @ l t
angeommen	? a n g O u m @ n
angerand	? a n g @ r a n t
angerant	? a n g @ r a n t
angerasst	? a n g @ r a: s t
angero	? a n g e: r o
angeruf-en	? a n g @ r u: f ? E n
angerufen-	? a n g @ r u: f @ n
angeruten	? a n g @ r u: t @ n
angetknotet	? a n g E t k n o: t @ t
angrannt	? a n g r a n t
angrufen	? a n g r u: f @ n
angs	? a N s
angschauen	? a n g S aU @ n
angst	? a N s t
angstgeagt	? a n g s t g @ ? a k t
angärant	? a N E: r a n t
anhelt	? a n h E l t
anhilt	? a n h I l t
ankahm	? a n k a: m
ankahmen	? a n k a: m @ n
ankamm	? a n k a m
ankammen	? a n k a m @ n
ankekommen	? a n k @ k O m @ n
ankekugt	? a n k @ k u: k t
ankerufen	? a n k @ r u: f @ n
anks	? a N k s
ankst	? a N k s t
ann	? a n
annimst	? a n I m s t
anns	? a n s
anrruf	? a n r r u: f
anru-f	? a n r U ? E f
anru-ft	? a n r U ? E f t e:
anruf	? a n r u: f
anrufd	? a n r U f t
anrufe	? a n r u: f @
anrufer	? a n r u: f 6
anrufer(innen)	? a n r u: f 6 r I n @ n
anruff	? a n r u: f
anruffen	? a n r u: f @ n
anruft	? a n r u: f t
anrut	? a n r u: t
anrüfe	? a n r y: f @
ans	? a n s
anschlisend	? a n S l aI z E n t
anseige	? a n s aI g @
anst	? a n s t
antfortet	? a n t f O6 t @ ? E t
antfortette	? a n t f O6 t @ ? E t @
antw-ortete	? a n t v ? O r t @ t @
antwertete	? a n t v E6 t @ ? E t @
antwor-tet	? a n t v o: r t @ t
antwort	? a n t v O6 t
antworte*	? a n t v 96 t @ @
antwortetenimChor	? a n t v 96 t @ ? E t @ n I m C t 6
antwrete	? a n t v r E t @
anung	? a n U N
anungloss	? a n U N l O s
anwig	? a n v I C
anwing	? a n v I N
anz	? a n ts
anzeigen	? a n ts aI g @ n
aoao	? a o a ? o:
ap	? a p
apegeben	? a p e g e: b @ n
aper	I p 6
aperad	? a p @ r a: t
apfel	? a p f @ l
apgebildet	? a p g @ b I l d @ t
apgefahlen	? a p g @ f a: l @ n
aphaun	? a f aU n
apmahlen	? a p m a: l @ n
ar	? a r
arbeilen	? a r b aI l @ n
arbeit	? a r b aI t
arbeite*	? a r b aI t @
arbeiter	? a r b aI t 6
arben	? a r b @ n
arber	? a r b 6
arder	? a r d 6
arest	? a r E s t
arm	? a r m
arme	? a r m @
armen	? a r m @ n
armme	? a r m m @
armmt	? a r m m t
armnt	? a: r m n t
armt	? a r m t
armte	? a r m t @
armten	? a r m t @ n
ars	? a r s
arschroken	? a r S r o: k @ n
arsen	? a r z @ n
art	? a: r t
as	? a s
asch-reckken	? a S r E k k @ n
asche	? a S @
aschrak	? a S r a k
aschrekt	? a S r E k t
ase	? a: z @
asert	? a z 6 t
ass	? a s
ast	? a s t
asu	? a z U
at	? a t
ate	? a t @
atwas	? a t v a s
atwortete	? a t v 96 t @ ? E t @
au	? aU
au*	? aU
au-sedem	? aU z e: d @ m
au-ser	? aU z E6
auF	? aU f
auFgeben	? aU f g e: b @ n
aub	? aU p
auc-hein	? aU k h aI n
auch	? aU x
auch-	? aU x
auchein	? aU x ? aI n
auck	? aU k
auckhinter	? aU k h ? I n t 6
auf	? aU f
auf-	? aU f
auf-einmal	? aU f ? aI n m a: l
auf-gemacht	? aU f g @ m a x t
aufachte	? aU f a x t @
aufamal	? aU f a m a: l
aufangen	? aU f a N @ n
aufanmal	? aU f a n m a: l
aufdem	? aU f d @ m
aufden	? aU f d @ n
aufder	? aU f d 6
aufeimal	? aU f aI m a: l
aufein	? aU f aI n
aufein-mal	? aU f aI n m a: l
aufeinen	? aU f aI n @ n
aufeinmal	? aU f aI n m a: l
aufeinmalan	? aU f aI n m a l a n
aufeinmall	? aU f aI n m a l
aufen	? aU f @ n
aufersehn	? aU f 6 z e: n
auffrist	? aU f f r I s t
aufgabe	? aU f g a: b @
aufgabe-n	? aU f g a: b @ ? E n
aufgaben	? aU f g a: b @ n
aufgade	? aU f g a: d @
aufge	? aU f g @
aufge-hengt	? aU f g @ h E N t
aufge-hängt	? aU f g @ h E N t
aufgebliben	? aU f g @ b l i: b @ n
aufgebract	? aU f g @ b r a k t
aufgegesen	? aU f g @ g @ z @ n
aufgehaltet	? aU f g @ h a l t @ t
aufgehangt	? aU f g @ h a N t
aufgehengt	? aU f g e: @ n g t
aufgehent	? aU f g e: @ n t
aufgengt	? aU f g @ n g t
aufgepratzt	? aU f g @ p r a t s t
aufgereckt	? aU f g @ r E k t
aufgerekt	? aU f g @ r E k t
aufgereumt	? aU f g @ r OY m t
aufgerhkt	? aU f g 6 k t
aufgerisen	? aU f g @ r i: z @ n
aufgeschdan-denn	? aU f g @ S d a n d E n
aufgeschprungen	? aU f g @ S p r U N @ n
aufgeschriben	? aU f g @ S r i b @ n
aufgessen	? aU f g @ s @ n
aufgestahnden	? aU f g @ S t a: n d @ n
aufgestelt	? aU f g @ S t @ l t
aufhengen	? aU f h E N @ n
aufhenkt	? aU f h E N k t
aufhoren	? aU f h o: r @ n
aufin	? aU f i: n
aufkeinenfall	? aU f k aI n @ n f a l
auflars	? aU f l a: r s
aufmuntern	? aU f m U n t 6 n
aufpassen	? aU f p a s @ n
aufpasser	? aU f p a s 6
aufpast	? aU f p a s t
aufregend	? aU f r e: g @ n t
aufregung	? aU f r e: g U N
aufreumen	? aU f r OY m @ n
aufreumte	? aU f r OY m t @
aufsauckt	? aU f z aU k t
aufsaukt	? aU f z aU k t
aufschrei	? aU f S r aI
aufschrei-ben	? aU f S r aI b @ n
aufschreiben	? aU f S r aI b @ n
aufsten	? aU f s t @ n
aufstieg	? aU f S t i: k
aufsuhalten	? aU f z u h a l t @ n
auft	? aU f t
auftn	? aU f t n
aufwider-sehn	? aU f v i: d 6 z e: n
aufzug	? aU f ts u: k
aufzuhengen	? aU f ts u h E N @ n
aufzumunter	? aU f ts u m U n t 6
aufzupa	? aU f ts u p a
auge	? aU g @
augehangen	? aU g @ h a N @ n
augehengt	? aU g e: @ n g t
augen	? aU g @ n
augen-blick	? aU g @ n b l I k
augenarzt	? aU g @ n ? a r ts t
augenblick	? aU g @ n b l I k
augestiegen	? aU g @ S t i: g @ n
augr	? aU g r
auh	? aU
auhein	? aU h aI n
aulz	? aU l ts
aum	? aU m
aun	? aU n
aus	? aU s
aus-	? aU s
aus-steigen	? aU s S t aI g @ n
ausananda	? aU s a n a n d a
ausban	? aU s b a: n
ausbügst	? aU s b y: k s t
ausdem	? aU s d @ m
ausden	? aU s d @ n
ause	? aU s @
auseinen	? aU s ? aI n @ n
auser	? aU s 6
auserdem	? aU s 6 d e: m
ausersehe	? aU s 6 z e: @
ausersehen	? aU s 6 z e: @ n
ausessen	? aU s ? E s @ n
ausf	? aU s f
ausfersehen	? aU s f 6 z e: @ n
ausfersehn	? aU s f 6 z e: n
ausfersen	? aU s f 6 z @ n
ausflug	? aU s f l u: k
ausgbrochen	? aU s g b r O x @ n
ausgeh	? aU s g e:
ausgehstiegen	? aU s g e: S t i: g @ n
ausgelach	? aU s g @ l a x
ausgelachnd	? aU s g @ l a x n t
ausgelien	? aU s g @ l j @ n
ausgeruchnd	? aU s g @ r u: x n t
ausgerucht	? aU s g @ r U x t
ausgerunscht	? aU s g @ r U n S t
ausgerust	? aU s g @ r U s t
ausgerut	? aU s g @ r u: t
ausgerutcht	? aU s g @ r U t S t
ausgesaubt	? aU s g @ z aU p t
ausgeschteld	? aU s g E S t @ l t
ausgeschtiegen	? aU s g E S t i: g @ n
ausgeschtigen	? aU s g E S t I g @ n
ausgeschütelt	? aU s g @ S y: t @ l t
ausgesticken	? aU s g @ S t I k @ n
ausgestieben	? aU s g @ s t i: b @ n
ausgestigen	? aU s g @ s t I g @ n
ausgetelt	? aU s g @ t E l t
ausgewekset	? aU s g ? e v E k z @ t
ausgstigen	? aU s g s t I g @ n
ausicht	? aU s I C t
ausieht	? aU z i: t
auslehen	? aU s l e: @ n
auslehren	? aU s l e: r @ n
ausleren	? aU s l @ r @ n
auslern	? aU s l 6 n
auslerren	? aU s l 6 r @ n
auslöser	? aU s l 2: z 6
ausnamsweise	? aU s n a: m s v aI z @
ausrede	? aU s r e: d @
auss	? aU s
ausschteigen	? aU s S t aI g @ n
aussehen	? aU s z e: @ n
ausseigen	? aU s z aI g @ n
ausser	? aU s 6
aussicht	? aU s z I C t
aussiht	? aU s z I t
ausstaign	? aU s S t aI n
ausstgeigen	? aU s s t g aI g @ n
ausstig	? aU s t I C
ausstigen	? aU s t I g @ n
austeigen	? aU s t aI g @ n
auster	? aU s t 6
austick	? aU s t I k
ausversehen	? aU n s 6 z e: @ n
ausversen	? aU n s 6 z @ n
auszien	? aU s ts i @ n
auto	? aU t o
auß	? aU s
außdem	? aU s d @ m
awf	? a v f
awfder	? a v f d 6
awgeregt	? a f g @ r e: k t
aws	? a f s
aßer	? a: s 6
b	b e:
baar	b a: r
baber	b a: b 6
bach	b a x
bad	b a: t
baei	b a: aI
bagier	b a: g i: @
baglade	b a g l a: d @
bagladen	b a g l a: d @ n
bagong	b a: g O N
bahn	b a: n
bai	b aI
ball	b a l
balt	b a l t
bambos	b a m b o s
ban	b a n
band	b a n t
bang	b a N
bank	b a N k
bann	b a n
bant	b a n t
bar	b a r
barirten	b a r I r t @ n
barn	b a r n
bars	b a: r s
barsiert	b a: r z i: r t
bas	b a s
basidt	b a z i: t
basiert	b a z i:6 t
basierte	b a z i: r t @
basirt	b a z i r t
basirte	b a z I r t @
bast	b a s t
batel	b a: t @ l
bau	b aU
bau-klötze	b aU k l 9 t s @
bau-steine	b aU S t aI n @
bauch	b aU x
bauchscherzen	b aU x S 6 ts @ n
bauen	b aU @ n
baues	b aU @ s
bauglöse	b aU k l 2: z @
bauglösen	b aU k l 2: z @ n
bauhen	b aU h e: n
bauklotz	b aU k l O t s
bauklötz	b aU k l 9 t s
bauklötze	b aU k l 9 t s @
bauklötzen	b aU k l 9 t s @ n
bauklöze	b aU k l 2: z @
baum	b aU m
baun	b aU n
bause	b aU z @
bausi	b aU z i
baustein	b aU S t aI n
bausteine	b aU S t aI n @
baut	b aU t
bauteile	b aU t aI l @
bauwen	b aU v @ n
bazierz	b a ts i: r ts
bchtel	b C t @ l
be	b @
be-kommt	b @ k O m t
be-merkt	b @ m E6 k t
be-märgt	b @ m 96 k @ t
beailten	b @ ? aI l t @ n
beandwortete	b @ ? a n t v 96 t @ ? E t @
beant-wortet	b @ ? a n t v 96 t @ ? E t
beantwort-ete	b @ ? a n t v 96 t s ? e: t @
bear	b @ ? a r
beben	b e: b @ n
becKommen	b E k O m @ n
bechlosen	b E C l o: z @ n
beckam	b E k a: m
beckem	b E k @ m
beckomen	b E k o: m @ n
beckomme	b E k O m @
beckommen	b E k O m @ n
beckomt	b E k O m t
beckteftig	b E k t E f t I C
bedancken	b @ d a n k @ n
bedangde	b @ d a N d @
bedangte	b @ d a N t @
bedankde	b @ d a N k d @
bedannkt	b @ d a n k t
bedannkte	b @ d a n k t @
bede	b e: d @
bedeld	b @ d E l t
beden	b @ d @ n
bednkte	b E t I k t @
bedrukter	b @ d r ? U k t 6
beeden	b e: d @ n
beel	b e: l
beemerckt	b @ ? E m 6 k t
beer	b @ n 6
beerdigung	b @ ? e:6 d I g U N
befastigt	b @ f a s t I C t
befegt	b @ f e: k t
befersdigen	b @ f 6 s d I g @ n
befesdigt	b @ f E s d I C t
befesdigte	b @ f E s d I C t @
befeselt	b @ f @ s E l t
befesticht	b @ f E S t I C t
befestickte	b @ f E S t I k t @
befestiechte	b @ f E s t i: C t @
befestig	b @ f E s t I C
befestigete	b @ f E s t I g e: t @
befestikt	b @ f E s t I k t
befestikte	b @ f E s t I k t @
befestikten	b @ f E s t I k t @ n
befesttig	b @ f E s t t I C
befor	b @ f O r
befsigien	b @ f z i g i: n
befstigt	b E f s t I C t
befästigt	b @ f E s t I C t
began	b @ g a: n
begang	b @ g a N
begend	b e: g @ n t
beginen	b @ g i: n @ n
begingen	b @ g I N @ n
beginnnen	b @ g I n @ n
begint	b @ g ? I n t
begonen	b @ g o: n @ n
begrif	b @ g r i: f
begrust	b @ g r ? U s t
begruste	b @ g r ? U s t @
begrusten	b @ g r ? U s t @ n
begrußten	b @ g r U s t @ n
begrüs	b @ g r y: s
begrüsen	b @ g r y: z @ n
begrüssen	b @ g r Y s @ n
begrüst	b @ g r y: s t
begrüste	b @ g r Y s t @
begrüßung	b @ g r y: s U N
beh-rührt	b e: r y:6 t
behahalte	b @ h a: l k t @
behaubt-garnicht	b @ h aU p t g a: r n I C t
behindet	b @ h I n d @ t
behld	b @ l t
behmerkt	b @ m 6 k t
behrschen	b @ r S @ n
bei	b aI
bei*	b aI
beiaihr	b aI E I r
beiben	b aI b @ n
beid	b aI t
beie	b aI @
beien	b aI @ n
beil	b aI l
beilen	b aI l @ n
beimer	b aI m 6
beimir	b aI m i r
bein	b aI n
beinden	b aI n d @ n
beine	b aI n @
beinen	b aI n @ n
beinwe	b aI n v @
beischbiel	b aI S b i: l
beispiel	b aI S p i: l
beister	b aI s t 6
bek***mden	b @ k m d @ n
bekahm	b @ k a: m
bekamm	b @ k a m
bekammen	b @ k a m @ n
bekan	b @ k a: n
bekante	b @ k a n t @
bekome	b @ k o: m @
bekomem	b @ k o: m e: m
bekomen	b @ k o: m @ n
bekomm-t	b @ k O m t e:
bekommm	b @ k O m m
bekomnen	b @ k O m n @ n
bekomt	b @ k O m t
bekonen	b @ k o: n @ n
bel	b @ l
beld	b E l t
bele	b @ l @
belen	b @ l @ n
belht	b E l t
belld	b E l t
bellen	b E l @ n
bellent	b E l @ n t
bellkte	b E l k t @
belln	b @ l n
bellter	b E l t 6
beln	b E l n
belschen	b @ l S @ n
belst	b E l s t
belt	b E l t
belte	b E l t @
beltein	b @ l t aI n
belter	b @ l t 6
beltt	b E l t
beltte	b @ l t t @
bemegt	b @ m e: k t
bemehrk	b @ m e: r k
bemekte	b ? e m E k t @
bemer	b @ m 6
bemerKt	b @ m E6 k t
bemerckk	b @ m 6 k
bemerckt	b @ m 6 k t
bemerckte	b @ m 6 k t @
bemergen	b @ m 6 g @ n
bemergt	b @ m 6 k t
bemergte	b @ m 6 k t @
bemerkde	b @ m 6 k d @
bemmerkte	b E m 6 k t @
bemrkt	b @ m r k t
bemährkt	b @ m E: r k t
ben	b @ n
bendet	b @ n d @ t
benk	b E N k
benomen	b @ n o: m @ n
bente	b E n t @
benuzt	b @ n U ts t
beo	b @ o
beobachdefin	b @ ? o: b a x d e f I n
ber	b @ r
beraschung	b @ r a S U N
bereit's	b @ r aI t s
bergüßte	b e:6 E6 g Y s t @
berhalten	b e:6 r h a l t @ n
berhugten	b e:6 r h a k t @ n
berhümtheits	b e:6 r h y: m t h aI t s
berin	b @ r I n
berllt	b E r l t
bero	b @ r o
berüet	b @ r y: @ t
berügen	b @ r y: g @ n
berügt	b @ r y: k t
berükt	b @ r Y k t
berüren	b @ r y: r @ n
berürt	b @ r y: r t
bes	b @ z
bes=chlosen	b @ s l o: z @ n
besa	b @ z a
beschefdigt	b @ S @ f d I C t
bescheftigt	b @ S E f t I C t
bescheid	b @ S aI t
bescheit	b @ S aI t
bescheit-	b @ S aI t
beschftigt	b @ S f t I C t
beschlis	b @ S l I s
beschlos	b @ S l o: s
beschlosen	b @ S l o: z @ n
beschloß	b @ S l O s
beschstimt	b @ S S t I m t
beschtimt	b @ S t I m t
beschtumt	b @ S t ? U m t
besehr	b @ z e: r
